จังหวัด,อำเภอ,ตำบล,รหัส อปท.,ประเภท อปท.,อปท.,ที่ตั้งสำนักงานเลขที่,หมู่ที่,รหัสไปรษณีย์,ขนาดพื้นที่,LAT,LONG,เว็ปไซต์ของอปท
พัทลุง,ควนขนุน,แหลมโตนด,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,แพรกหา,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,มะกอกเหนือ,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,พนางตุง,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,ควนขนุน,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,ปันแต,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,นาขยาด,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,ทะเลน้อย,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,ดอนทราย,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,ชะมวง,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,พนมวังก์,5930503,เทศบาลตำบล,ควนขนุน,222,5,93110,0.9,7.734508588,100.0072145,http://www.khuankhanuncity.go.th/default.asp
พัทลุง,ควนขนุน,โตนดด้วน,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,แหลมโตนด,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,แพรกหา,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,มะกอกเหนือ,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,พนางตุง,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,ควนขนุน,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,ปันแต,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,นาขยาด,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,ทะเลน้อย,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,ดอนทราย,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,ชะมวง,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,พนมวังก์,5930510,เทศบาลตำบล,ดอนทราย,237,7,93110,35,,,www.tambondonsa.go.th
พัทลุง,ควนขนุน,โตนดด้วน,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,แหลมโตนด,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,แพรกหา,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,มะกอกเหนือ,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,พนางตุง,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,ควนขนุน,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,ปันแต,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,นาขยาด,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,ทะเลน้อย,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,ดอนทราย,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,ชะมวง,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,พนมวังก์,5930511,เทศบาลตำบล,ทะเลน้อย,100,4,93150,190,7.82,100.15,
พัทลุง,ควนขนุน,โตนดด้วน,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,แหลมโตนด,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,แพรกหา,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,มะกอกเหนือ,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,พนางตุง,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ควนขนุน,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ปันแต,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,นาขยาด,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ทะเลน้อย,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ดอนทราย,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ชะมวง,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,พนมวังก์,5930506,เทศบาลตำบล,นาขยาด,0,10,93110,49,9.232248799,99.68994141,www.nakhayad.go.th
พัทลุง,ควนขนุน,ดอนทราย,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,ชะมวง,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,ควนขนุน,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,โตนดด้วน,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,แหลมโตนด,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,ทะเลน้อย,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,มะกอกเหนือ,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,พนางตุง,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,พนมวังก์,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,ปันแต,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,นาขยาด,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,แพรกหา,5930507,เทศบาลตำบล,บ้านสวน,85,4,93150,35.84,7.834510747,100.0556972,
พัทลุง,ควนขนุน,โตนดด้วน,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,แหลมโตนด,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,แพรกหา,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,มะกอกเหนือ,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,พนางตุง,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,ควนขนุน,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,ปันแต,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,นาขยาด,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,ทะเลน้อย,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,ดอนทราย,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,ชะมวง,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,พนมวังก์,5930505,เทศบาลตำบล,พนางตุง,349,3,93150,65,7.76,100.14,https://www.phanangtung.go.th
พัทลุง,ควนขนุน,โตนดด้วน,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,แหลมโตนด,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,แพรกหา,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,มะกอกเหนือ,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,พนางตุง,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,ควนขนุน,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,ปันแต,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,นาขยาด,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,ทะเลน้อย,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,ดอนทราย,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,ชะมวง,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,พนมวังก์,5930504,เทศบาลตำบล,มะกอกเหนือ,753,1,93150,1.2,7.74,100.06,
พัทลุง,ควนขนุน,โตนดด้วน,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,แหลมโตนด,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,แพรกหา,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,มะกอกเหนือ,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,พนางตุง,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,ควนขนุน,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,ปันแต,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,นาขยาด,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,ทะเลน้อย,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,ดอนทราย,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,ชะมวง,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,พนมวังก์,5930508,เทศบาลตำบล,หนองพ้อ,111,3,93110,24.43,7.76,100.01,WWW.NONGPORCITY.GO.TH
พัทลุง,ควนขนุน,โตนดด้วน,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,แหลมโตนด,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,แพรกหา,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,มะกอกเหนือ,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,พนางตุง,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,ควนขนุน,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,ปันแต,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,นาขยาด,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,ทะเลน้อย,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,ดอนทราย,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,ชะมวง,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,พนมวังก์,5930501,เทศบาลตำบล,แพรกหา,200,5,93110,19.2,7.652023482,99.99761224,
พัทลุง,ควนขนุน,โตนดด้วน,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,แหลมโตนด,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,แพรกหา,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,มะกอกเหนือ,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,พนางตุง,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,พนมวังก์,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,ปันแต,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,นาขยาด,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,ทะเลน้อย,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,ดอนทราย,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,ชะมวง,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,ควนขนุน,5930502,เทศบาลตำบล,แหลมโตนด,,,,,,,
พัทลุง,ควนขนุน,โตนดด้วน,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,แหลมโตนด,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,ควนขนุน,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,ชะมวง,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,ดอนทราย,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,ทะเลน้อย,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,นาขยาด,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,ปันแต,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,พนมวังก์,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,พนางตุง,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,มะกอกเหนือ,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,แพรกหา,5930509,เทศบาลตำบล,โตนดด้วน,225,2,93110,35.32,7.71,100.02,www.tanoddoun.go.th
พัทลุง,ควนขนุน,พนางตุง,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,แพรกหา,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,แหลมโตนด,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,โตนดด้วน,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,ควนขนุน,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,มะกอกเหนือ,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,ดอนทราย,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,ทะเลน้อย,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,นาขยาด,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,ปันแต,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,พนมวังก์,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,ชะมวง,6930514,อบต.,ชะมวง,355,1,93110,61.14,7.7490492,99.97963473,https://www.chamung.go.th/index.php
พัทลุง,ควนขนุน,โตนดด้วน,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,แหลมโตนด,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,แพรกหา,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,มะกอกเหนือ,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,พนางตุง,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,พนมวังก์,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ปันแต,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,นาขยาด,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ทะเลน้อย,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ดอนทราย,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ชะมวง,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ควนขนุน,6930513,อบต.,ปันแต,,,,,,,
พัทลุง,ควนขนุน,ทะเลน้อย,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,ดอนทราย,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,ชะมวง,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,ควนขนุน,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,โตนดด้วน,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,นาขยาด,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,แพรกหา,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,มะกอกเหนือ,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,พนางตุง,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,พนมวังก์,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,ปันแต,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ควนขนุน,แหลมโตนด,6930512,อบต.,พนมวังก์,46,7,93110,28.4,7.689983,100.008609,https://www.panomwang.go.th
พัทลุง,ตะโหมด,คลองใหญ่,5930405,เทศบาลตำบล,คลองใหญ่,176,8,93160,52,7.26,100.07,www.klongyai.go.th
พัทลุง,ตะโหมด,ตะโหมด,5930405,เทศบาลตำบล,คลองใหญ่,176,8,93160,52,7.26,100.07,www.klongyai.go.th
พัทลุง,ตะโหมด,แม่ขรี,5930405,เทศบาลตำบล,คลองใหญ่,176,8,93160,52,7.26,100.07,www.klongyai.go.th
พัทลุง,ตะโหมด,คลองใหญ่,5930404,เทศบาลตำบล,ควนเสาธง,61,8,93160,53.69,7.34,100.1,www.khuansaothong.go.th
พัทลุง,ตะโหมด,ตะโหมด,5930404,เทศบาลตำบล,ควนเสาธง,61,8,93160,53.69,7.34,100.1,www.khuansaothong.go.th
พัทลุง,ตะโหมด,แม่ขรี,5930404,เทศบาลตำบล,ควนเสาธง,61,8,93160,53.69,7.34,100.1,www.khuansaothong.go.th
พัทลุง,ตะโหมด,คลองใหญ่,5930401,เทศบาลตำบล,ตะโหมด,214,4,93160,13,7.287014853,100.0507763,www.tamodcity.go.th
พัทลุง,ตะโหมด,ตะโหมด,5930401,เทศบาลตำบล,ตะโหมด,214,4,93160,13,7.287014853,100.0507763,www.tamodcity.go.th
พัทลุง,ตะโหมด,แม่ขรี,5930401,เทศบาลตำบล,ตะโหมด,214,4,93160,13,7.287014853,100.0507763,www.tamodcity.go.th
พัทลุง,ตะโหมด,คลองใหญ่,5930403,เทศบาลตำบล,เขาหัวช้าง,999,5,93160,170,7.311235,100.04,www.khaohuachang.go.th
พัทลุง,ตะโหมด,แม่ขรี,5930403,เทศบาลตำบล,เขาหัวช้าง,999,5,93160,170,7.311235,100.04,www.khaohuachang.go.th
พัทลุง,ตะโหมด,ตะโหมด,5930403,เทศบาลตำบล,เขาหัวช้าง,999,5,93160,170,7.311235,100.04,www.khaohuachang.go.th
พัทลุง,ตะโหมด,ตะโหมด,5930402,เทศบาลตำบล,แม่ขรี,,,,,,,
พัทลุง,ตะโหมด,แม่ขรี,5930402,เทศบาลตำบล,แม่ขรี,,,,,,,
พัทลุง,ตะโหมด,คลองใหญ่,5930402,เทศบาลตำบล,แม่ขรี,,,,,,,
พัทลุง,บางแก้ว,ท่ามะเดื่อ,5930901,เทศบาลตำบล,ท่ามะเดื่อ,999,6,93140,2,7.429881,100.17609,http://www.thamaduacity.go.th
พัทลุง,บางแก้ว,นาปะขอ,5930901,เทศบาลตำบล,ท่ามะเดื่อ,999,6,93140,2,7.429881,100.17609,http://www.thamaduacity.go.th
พัทลุง,บางแก้ว,โคกสัก,5930901,เทศบาลตำบล,ท่ามะเดื่อ,999,6,93140,2,7.429881,100.17609,http://www.thamaduacity.go.th
พัทลุง,บางแก้ว,โคกสัก,5930902,เทศบาลตำบล,บางแก้ว,,,,,,,
พัทลุง,บางแก้ว,ท่ามะเดื่อ,5930902,เทศบาลตำบล,บางแก้ว,,,,,,,
พัทลุง,บางแก้ว,นาปะขอ,5930902,เทศบาลตำบล,บางแก้ว,,,,,,,
พัทลุง,บางแก้ว,นาปะขอ,6930904,อบต.,นาปะขอ,999,5,93140,59.29,7.44,100.22,
พัทลุง,บางแก้ว,ท่ามะเดื่อ,6930904,อบต.,นาปะขอ,999,5,93140,59.29,7.44,100.22,
พัทลุง,บางแก้ว,โคกสัก,6930904,อบต.,นาปะขอ,999,5,93140,59.29,7.44,100.22,
พัทลุง,บางแก้ว,โคกสัก,6930903,อบต.,โคกสัก,154,5,93140,46,7.39,100.15,
พัทลุง,บางแก้ว,นาปะขอ,6930903,อบต.,โคกสัก,154,5,93140,46,7.39,100.15,
พัทลุง,บางแก้ว,ท่ามะเดื่อ,6930903,อบต.,โคกสัก,154,5,93140,46,7.39,100.15,
